TO_length_in_sec,TO_OMC_Duration,Calls Count,Connection Made Calls,Dial Attempt Calls,timezone,season_status,season_month,lgs_sentiment_style,lgs_agent_gender,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,lgs_call_not_transferred,customer_sentiment_lgs,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,customer_talk_percentage,agent_talk_percentage,talk_ratio_classification,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,discovery_quality,advanced_discovery_used,total_buying_signals,total_resistance_signals,signal_ratio,customer_sentiment_omc,omc_agent_sentiment_style,omc_who_said_hello_first,time_to_reason_seconds,business_type_mentioned,location_mentioned,within_45_seconds,call_structure_framed,call_structure_clarity,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,roi_calculation_presented,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,interruption_pattern,conversation_balance,script_adherence,stages_skipped,stages_out_of_order,premature_closing_attempt,name_used_first_minute,name_usage_count,rapport_elements_count,tone_assessment,personal_greeting,common_ground_established,sentiment_progression,sentiment_opening,sentiment_early_middle,sentiment_late_middle,sentiment_closing,notable_sentiment_shifts,customer_frustrations,empathy_responses,empathy_response_rate,total_call_duration,disconnect_stage,hang_up_initiated_by,time_in_final_stage,commitment_type,commitment_clarity,assumptive_language_used,full_sale_closed,payment_info_collected,followup_scheduled,call_result_tag,primary_disconnect_reason
189.0,541,1.0,0,0.0,4,0,1,3,2,6,3,4,1,3,5,0,2,1,0,3,4.2,36,50.0,50.0,2,0.0,0.0,0.0,0.0,7,0,0.0,1.0,1,25,14,0,15.0,0,0,0,0,1546,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,4,192,552,0,1,1.0,3,7,1,0,1,26,68,70,83,1085,2,0.0,0.0,31.0,57,9,31.0,47,2,0,0,0,0,6,245
133.0,100,2.0,0,1.0,3,1,1,3,0,6,8,4,5,175,5,0,0,1,1,3,4.2,36,50.0,50.0,2,3.0,1.0,2.0,0.0,7,0,0.0,1.0,1,25,2,0,18.0,1,0,2,1,156,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,3,3,1,298,552,0,1,2.0,3,7,1,0,1,8,68,70,62,444,0,0.0,0.0,119.0,32,20,26.0,47,2,0,0,0,0,2,245
100.0,1,1.0,0,0.0,1,1,1,3,1,6,3,4,1,175,2,0,2,1,0,4,4.0,51,50.0,50.0,2,4.0,2.0,2.0,0.0,7,0,0.0,1.0,1,25,0,0,8.0,0,1,2,1,815,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.83,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3,3,4,299,552,0,1,2.0,3,7,1,0,1,26,68,70,62,979,10,0.0,0.0,100.0,32,9,22.0,47,2,0,0,0,0,2,393
294.0,378,2.0,1,0.0,5,1,1,3,1,6,2,4,1,175,10,0,2,1,0,4,4.2,36,35.5,64.5,0,8.0,5.0,3.0,0.0,1,0,0.0,0.0,0,14,0,0,9.0,0,0,0,1,557,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.75,4.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3,3,1,299,552,0,1,2.0,4,18,1,0,11,8,23,70,83,2545,0,0.0,0.0,207.0,32,75,106.0,47,2,0,0,0,0,2,460
188.0,416,1.0,0,0.0,4,1,1,11,1,6,6,4,1,175,16,0,2,1,0,6,2.2,45,47.8,52.2,2,4.0,4.0,0.0,0.0,1,22,0.0,2.0,2,25,0,3,16.0,1,1,2,0,1546,3.0,1.0,2.0,33.0,0.0,0.0,0,0.0,0,3.0,8.0,2.0,7.0,3.0,2.0,0.0,3.0,0.79,1,3,1,293,333,0,1,1.0,3,7,1,0,1,26,19,70,83,1902,31,0.0,0.0,227.0,32,0,43.0,47,2,0,0,0,0,2,98
107.0,1125,1.0,0,0.0,3,1,1,3,1,6,6,4,1,175,10,0,2,1,0,2,4.2,36,40.0,60.0,2,1.0,1.0,0.0,0.0,7,0,1.0,1.0,77,25,14,0,9.0,1,1,2,0,1546,2.0,2.0,2.0,100.0,2.0,0.0,0,2.0,0,10.0,18.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3,0,4,303,287,0,1,5.0,4,10,1,0,11,26,50,52,68,2545,37,0.0,0.0,99.0,114,43,11.0,47,2,0,0,0,0,3,89
201.0,164,1.0,0,0.0,1,0,1,3,0,6,8,4,5,175,2,0,2,1,0,4,5.0,67,38.5,61.5,0,0.0,0.0,0.0,0.0,7,0,0.0,2.0,2,25,6,0,15.0,0,0,0,1,447,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3,0,4,206,552,0,1,1.0,3,7,1,0,1,26,68,70,18,1427,37,0.0,0.0,134.0,58,9,57.0,47,2,0,0,0,0,6,245
134.0,378,2.0,1,0.0,4,1,1,11,1,3,8,4,5,175,15,0,0,2,1,4,2.6,6,47.06,52.94,2,8.0,5.0,3.0,0.0,1,0,0.0,0.0,0,14,2,0,10.0,0,0,0,1,1236,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.8,19.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,3,3,1,299,552,0,1,1.0,4,7,1,0,11,8,23,70,83,2545,0,0.0,0.0,207.0,32,43,102.0,47,2,0,0,0,0,2,460
102.0,470,1.0,0,0.0,2,1,1,3,1,6,6,4,5,175,2,0,2,1,0,4,5.0,67,55.0,45.0,2,4.0,4.0,0.0,0.0,7,0,1.0,2.0,78,25,0,0,6.0,0,0,0,1,237,2.0,0.0,1.0,0.0,3.0,0.0,0,3.0,0,3.0,6.0,2.0,5.0,3.0,1.0,0.0,1.0,0.28,2,3,4,145,424,0,1,1.0,3,7,1,0,1,26,4,70,18,1007,46,0.0,0.0,212.0,30,0,27.0,47,2,0,0,0,0,2,245
127.0,555,1.0,0,0.0,1,2,1,11,1,6,6,4,1,175,2,0,2,1,0,14,5.0,67,21.74,78.26,0,5.0,3.0,2.0,0.0,7,0,4.0,1.0,129,25,0,0,10.0,1,1,2,0,1001,1.0,0.0,0.0,0.0,2.0,0.0,0,2.0,0,2.0,6.0,1.0,24.0,6.0,1.0,0.0,0.0,0.0,3,0,1,377,552,0,1,5.0,4,7,1,0,1,8,4,51,18,1627,0,0.0,0.0,257.0,114,9,44.0,47,2,0,0,0,0,3,245
161.0,186,2.0,1,0.0,1,1,1,3,1,6,8,4,5,175,2,0,2,1,0,4,4.0,36,32.14,67.86,0,2.0,2.0,0.0,0.0,7,0,0.0,3.0,3,25,2,0,22.0,1,1,2,1,1370,3.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,1.79,7.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,3,0,4,116,552,0,1,4.0,4,7,1,0,1,26,68,70,68,594,46,0.0,0.0,140.0,114,0,77.0,47,2,0,0,0,0,3,304
210.0,350,1.0,0,0.0,1,1,1,17,0,3,6,4,5,175,10,0,2,1,0,4,4.4,21,47.6,52.4,2,7.0,2.0,5.0,0.0,1,38,0.0,3.0,3,25,0,0,14.0,1,1,2,1,665,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,8.0,1.0,7.0,3.0,1.0,0.0,1.0,0.31,2,3,1,145,552,0,1,3.0,1,7,1,0,1,8,13,15,62,495,0,0.0,0.0,193.0,31,0,29.0,47,2,0,0,0,0,3,245
154.0,443,1.0,0,0.0,3,3,1,3,3,6,6,4,5,175,16,0,2,1,0,4,5.0,67,44.26,55.74,2,5.0,3.0,2.0,0.0,7,0,5.0,4.0,146,25,2,0,16.0,1,0,0,1,788,2.0,1.0,1.0,50.0,0.0,0.0,0,0.0,0,3.1,5.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,3,3,1,111,552,0,1,3.0,5,7,1,0,2,26,68,70,68,1011,10,1.0,100.0,240.0,114,20,75.0,31,0,0,0,0,1,8,130
184.0,319,1.0,0,0.0,3,3,1,3,3,3,6,4,5,175,2,0,0,1,0,3,5.0,67,58.33,41.67,2,1.0,1.0,0.0,0.0,7,0,0.0,2.0,2,25,6,6,21.0,0,0,0,0,118,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.8,7.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3,3,4,303,552,0,1,1.0,1,11,0,0,1,25,13,15,39,2268,0,0.0,0.0,180.0,27,9,51.0,47,2,0,0,0,0,12,245
115.0,525,1.0,0,0.0,3,3,1,3,1,0,4,4,0,175,5,0,2,1,0,2,5.0,67,52.35,47.65,2,27.0,16.0,7.0,4.0,1,22,6.0,1.0,156,6,0,0,20.0,1,1,2,1,843,1.0,1.0,1.0,100.0,0.0,3.0,0,3.0,1,40.0,70.0,18.0,15.0,20.0,30.0,5.0,3.0,0.06,2,0,1,433,135,0,1,3.0,5,16,1,1,11,8,23,56,24,1763,10,1.0,100.0,2967.0,19,0,1177.0,49,0,1,1,1,0,11,518
64.0,779,2.0,0,1.0,1,1,1,3,1,0,2,5,0,175,10,0,2,1,0,14,4.4,0,44.44,55.56,2,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,0,2,11.0,1,1,2,1,501,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.6,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3,3,1,299,552,0,1,2.0,4,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,53.0,30,58,4.0,47,2,0,0,0,0,2,460
121.0,263,1.0,0,0.0,1,1,1,3,3,6,1,4,5,175,2,0,2,1,1,4,4.0,40,50.0,50.0,2,4.0,4.0,0.0,0.0,1,22,0.0,1.0,1,25,2,0,17.0,1,1,2,1,815,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,6.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,2,3,1,312,552,0,1,2.0,4,7,1,0,1,8,68,70,18,1398,10,0.0,0.0,162.0,32,0,86.0,47,2,0,0,0,0,2,245
113.0,542,2.0,0,1.0,1,1,1,3,1,0,2,5,0,5,5,0,2,1,0,3,3.8,40,39.53,60.47,0,13.0,7.0,6.0,0.0,1,38,1.0,0.0,76,14,0,0,11.0,0,0,0,1,794,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.65,5.0,0.0,25.0,1.0,0.0,0.0,3.0,0.58,1,0,2,299,552,0,1,1.0,4,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,310.0,32,0,168.0,47,2,0,0,0,0,2,2
126.0,448,1.0,0,0.0,1,2,1,11,0,6,6,4,1,175,2,0,2,1,0,4,3.0,2,40.0,60.0,2,7.0,7.0,0.0,0.0,7,0,1.0,3.0,79,25,0,0,8.0,0,1,2,1,815,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,1,3.0,8.0,4.0,7.0,2.0,3.0,0.0,0.0,0.0,3,0,1,429,283,0,1,2.0,3,7,1,0,1,26,68,70,18,1653,0,0.0,0.0,244.0,54,9,31.0,47,2,0,0,0,0,3,245
115.0,513,2.0,0,1.0,5,1,1,3,1,6,6,4,1,175,2,0,2,1,0,4,4.2,36,50.0,50.0,2,5.0,5.0,0.0,0.0,7,0,0.0,3.0,3,25,0,0,8.0,1,1,2,0,1546,3.0,0.0,2.0,0.0,1.0,0.0,0,1.0,0,6.0,25.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,2,0,1,146,552,1,1,5.0,3,7,1,0,1,8,19,52,54,432,46,0.0,0.0,287.0,114,9,81.0,47,3,0,0,0,0,5,245
49.0,306,7.0,4,0.0,1,1,1,3,0,3,3,4,5,175,17,0,2,1,0,14,4.4,36,33.33,66.67,0,20.0,16.0,4.0,0.0,1,22,7.0,5.0,170,25,0,0,15.0,1,1,2,1,1472,7.0,2.0,5.0,28.57,0.0,0.0,0,0.0,1,12.0,35.0,1.0,50.0,30.0,15.0,5.0,5.0,0.17,1,0,1,433,124,0,1,7.0,4,7,1,0,2,8,58,5,62,2526,49,0.0,0.0,1759.0,19,9,579.0,33,0,1,0,0,1,8,145
148.0,882,1.0,0,0.0,1,1,1,3,3,6,6,4,5,175,2,0,2,1,0,4,4.4,34,51.28,48.72,2,4.0,3.0,1.0,0.0,7,0,3.0,11.0,126,25,0,0,21.0,1,0,0,1,1384,7.0,7.0,0.0,100.0,3.0,1.0,0,4.0,0,2.5,6.0,1.0,40.0,15.0,1.0,0.0,1.0,0.09,2,3,4,235,529,1,1,3.0,4,7,1,0,1,26,55,61,62,1919,58,6.0,100.0,650.0,25,9,86.0,47,2,0,0,0,0,1,303
452.0,1026,3.0,0,2.0,0,0,1,3,1,3,6,4,1,175,16,0,0,1,0,7,4.2,36,51.11,48.89,2,7.0,5.0,2.0,0.0,1,22,2.0,4.0,101,25,0,0,3.0,1,1,2,0,1546,4.0,0.0,2.0,0.0,0.0,0.0,0,5.0,0,4.4,10.0,7.0,5.0,10.0,7.0,0.0,6.0,0.42,1,0,1,406,3,1,1,2.0,5,7,1,0,1,7,23,5,20,2035,46,0.0,0.0,846.0,114,0,75.0,19,1,0,0,0,0,12,237
102.0,896,1.0,0,0.0,5,1,1,3,1,6,6,4,1,175,2,0,2,1,0,4,4.2,36,49.36,50.63,2,13.0,12.0,1.0,0.0,1,22,3.0,5.0,120,25,0,0,10.0,0,0,0,1,811,3.0,3.0,3.0,100.0,0.0,0.0,0,13.0,1,4.0,150.0,5.0,15.0,15.0,3.0,2.0,1.0,0.09,2,0,1,433,505,1,1,5.0,4,15,1,0,1,8,23,5,24,478,37,2.0,100.0,669.0,19,20,221.0,33,0,1,0,0,1,8,183
124.0,1021,1.0,0,0.0,1,0,1,3,0,6,6,4,1,175,2,0,2,1,0,4,5.0,67,33.33,66.67,0,15.0,5.0,9.0,1.0,1,22,3.0,4.0,119,25,2,0,7.0,1,1,2,1,1258,3.0,3.0,1.0,100.0,0.0,11.0,0,11.0,0,2.0,11.0,1.0,78.0,18.0,2.0,1.0,0.0,0.0,3,0,1,111,552,0,1,2.0,3,7,1,0,1,23,23,25,62,1638,10,1.0,100.0,839.0,32,9,85.0,33,0,0,0,0,1,8,130
175.0,330,2.0,0,1.0,1,1,1,3,1,6,6,4,5,175,2,0,0,1,0,3,4.2,36,37.5,62.5,0,9.0,7.0,2.0,0.0,1,22,7.0,7.0,172,6,0,0,13.0,1,1,2,1,184,3.0,3.0,1.0,100.0,3.0,1.0,0,4.0,1,3.4,20.0,7.0,37.0,10.0,2.0,4.0,7.0,0.23,1,0,2,433,552,1,1,3.0,4,7,1,0,11,8,53,63,68,1633,31,0.0,0.0,1849.0,19,9,239.0,33,0,1,0,0,1,8,130
69.0,1123,1.0,0,0.0,0,3,1,3,0,6,8,4,1,175,0,0,2,1,0,5,4.2,36,33.33,66.67,0,0.0,0.0,0.0,0.0,7,0,0.0,3.0,3,25,4,0,18.0,1,1,2,0,1546,3.0,3.0,1.0,100.0,0.0,0.0,0,0.0,0,2.2,5.0,0.0,7.0,3.0,0.0,0.0,3.0,1.84,1,0,4,208,190,0,1,3.0,3,7,1,0,1,7,68,70,22,1879,46,0.0,0.0,98.0,101,9,50.0,47,2,0,0,0,0,3,245
163.0,569,3.0,0,2.0,2,1,1,3,3,8,6,4,5,175,2,0,2,1,0,3,5.0,67,40.63,59.37,2,5.0,3.0,2.0,0.0,1,22,2.0,2.0,99,2,0,0,20.0,1,1,2,1,425,2.0,1.0,1.0,50.0,3.0,2.0,2,7.0,0,3.68,16.0,4.0,8.0,5.0,4.0,1.0,1.0,0.18,2,0,1,96,552,1,1,4.0,5,7,1,0,2,8,23,63,18,580,10,0.0,0.0,251.0,19,0,11.0,47,2,1,0,0,0,9,245
214.0,538,1.0,0,0.0,1,0,1,17,0,6,8,4,5,175,16,0,2,1,1,2,4.0,34,30.77,69.23,0,6.0,4.0,2.0,0.0,7,5,0.0,0.0,0,14,0,0,27.0,1,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.22,6.0,3.0,15.0,9.0,3.0,0.0,2.0,0.39,1,0,4,122,190,0,1,2.0,3,7,1,0,11,8,23,70,24,1750,0,0.0,0.0,307.0,48,20,69.0,33,0,1,0,0,1,8,117
142.0,624,1.0,0,0.0,5,0,1,11,3,6,1,4,1,175,5,0,2,2,0,11,3.0,42,40.0,60.0,2,1.0,1.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,4.0,0,0,0,0,1534,1.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,3,4,122,552,0,1,1.0,3,15,1,0,1,25,68,70,83,1895,10,0.0,0.0,38.0,32,0,16.0,47,2,0,0,0,0,2,245
144.0,365,1.0,0,0.0,2,3,1,3,3,6,6,4,5,175,2,0,2,1,0,4,4.2,36,50.0,50.0,2,7.0,2.0,5.0,0.0,1,22,1.0,1.0,77,14,0,0,17.0,1,1,2,1,178,1.0,1.0,0.0,100.0,0.0,1.0,0,1.0,0,3.75,9.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,3,4,1,145,552,0,1,2.0,5,7,1,0,2,8,4,70,83,2366,10,0.0,0.0,200.0,114,0,18.0,33,0,0,0,0,1,3,373
100.0,231,2.0,0,1.0,2,1,1,3,0,3,2,4,5,175,2,0,2,1,0,2,5.0,67,50.0,50.0,2,3.0,3.0,0.0,0.0,1,22,0.0,2.0,2,25,0,0,23.0,1,1,2,0,1546,2.0,2.0,0.0,100.0,0.0,0.0,0,0.0,0,11.0,24.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3,3,1,299,552,0,1,2.0,4,15,1,0,11,8,12,14,24,2545,0,0.0,0.0,120.0,32,0,61.0,47,2,0,0,0,0,2,245
114.0,636,1.0,0,0.0,0,1,1,17,1,6,6,4,1,34,2,0,2,1,0,4,5.0,67,37.04,62.96,0,5.0,4.0,1.0,0.0,7,0,0.0,4.0,4,25,0,0,17.0,1,0,0,0,1546,5.0,0.0,3.0,0.0,0.0,2.0,0,2.0,0,2.83,12.0,2.0,11.0,4.0,1.0,1.0,1.0,0.15,2,0,1,363,552,0,1,5.0,1,7,1,0,1,8,19,70,83,2066,56,0.0,0.0,390.0,114,9,105.0,47,2,0,0,0,0,3,245
280.0,622,2.0,0,1.0,4,1,1,3,0,6,2,4,5,37,16,0,2,1,0,11,5.0,67,48.6,51.4,2,11.0,9.0,2.0,0.0,1,22,1.0,0.0,76,14,0,0,6.0,1,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.22,10.0,2.0,9.0,7.0,2.0,0.0,0.0,0.0,3,3,1,264,552,0,1,6.0,3,7,1,0,11,8,50,52,54,2545,0,0.0,0.0,378.0,114,9,30.0,47,2,0,0,0,0,3,460
308.0,111,1.0,0,0.0,4,1,1,3,1,6,2,4,5,175,5,0,2,1,0,4,4.2,36,44.44,55.56,2,2.0,2.0,0.0,0.0,7,0,1.0,1.0,77,14,2,0,18.0,1,0,0,1,1236,1.0,1.0,1.0,100.0,0.0,0.0,0,0.0,0,4.2,10.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3,3,1,145,448,0,1,2.0,5,7,1,0,2,26,68,70,57,1042,10,0.0,0.0,121.0,114,58,44.0,47,2,0,0,0,0,3,460
223.0,860,5.0,2,2.0,4,1,1,3,2,6,1,4,5,175,17,0,2,1,1,14,5.0,67,50.85,49.15,2,7.0,4.0,3.0,0.0,1,22,1.0,0.0,76,27,0,0,13.0,1,1,0,1,737,1.0,0.0,1.0,0.0,2.0,1.0,0,3.0,1,10.5,109.0,3.0,20.0,3.0,1.0,2.0,5.0,0.48,1,0,1,272,552,0,0,0.0,3,7,1,0,11,8,23,63,68,2484,0,0.0,0.0,621.0,104,9,325.0,14,3,0,0,0,0,5,130
129.0,644,1.0,0,0.0,1,1,1,3,0,6,2,4,1,175,2,0,2,1,0,4,5.0,67,47.5,52.5,2,4.0,3.0,1.0,0.0,7,22,0.0,11.0,11,25,0,0,25.0,1,1,2,0,1546,6.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0,4.15,60.0,5.0,9.0,6.0,4.0,1.0,1.0,0.18,2,4,1,111,552,0,1,7.0,4,7,1,0,1,26,23,23,20,1254,58,0.0,0.0,398.0,114,9,123.0,47,2,0,0,0,0,3,266
117.0,8,2.0,0,1.0,0,1,1,3,3,6,6,4,5,175,2,0,2,1,0,4,5.0,67,33.33,66.67,0,1.0,1.0,0.0,0.0,7,0,1.0,0.0,76,14,11,0,8.0,1,1,4,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.25,9.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3,0,4,116,552,0,1,3.0,4,7,1,0,11,8,50,52,54,2545,0,0.0,0.0,101.0,114,51,24.0,47,2,0,0,0,0,3,353
161.0,930,1.0,0,0.0,5,1,1,3,0,6,8,4,1,89,13,0,2,1,0,4,5.0,67,44.44,55.56,2,2.0,2.0,0.0,0.0,7,0,0.0,2.0,2,25,14,0,15.0,1,0,0,0,1546,2.0,2.0,0.0,100.0,0.0,4.0,0,4.0,0,1.8,4.0,0.0,8.0,2.0,0.0,0.0,1.0,0.83,2,3,4,299,190,0,1,6.0,5,7,1,0,1,8,68,70,62,1590,37,0.0,0.0,72.0,32,43,42.0,47,2,0,0,0,0,2,373
247.0,535,3.0,0,2.0,2,1,1,3,1,6,2,4,1,175,17,0,2,1,1,14,4.0,36,44.0,56.0,2,4.0,2.0,2.0,0.0,7,22,2.0,1.0,98,6,2,0,12.0,1,0,2,1,927,1.0,1.0,0.0,100.0,0.0,3.0,0,3.0,0,4.64,10.0,4.0,2.0,8.0,4.0,0.0,1.0,0.2,2,3,1,292,552,0,1,1.0,3,7,1,0,2,1,4,70,57,192,10,1.0,100.0,305.0,109,0,120.0,33,0,1,0,0,1,8,518
99.0,240,1.0,0,0.0,1,3,1,3,1,6,8,4,1,175,10,0,2,1,0,4,5.0,67,40.9,59.1,2,2.0,1.0,1.0,0.0,7,0,1.0,5.0,81,25,0,0,9.0,1,0,0,1,1106,5.0,3.0,2.0,60.0,2.0,0.0,0,2.0,0,2.85,7.0,1.0,6.0,6.0,1.0,0.0,1.0,0.85,2,3,1,316,552,0,1,2.0,4,7,1,0,1,7,68,70,18,1411,56,3.0,60.0,154.0,104,9,18.0,47,2,0,0,0,0,5,245
282.0,998,1.0,0,0.0,1,1,1,3,0,6,6,4,5,175,2,0,2,1,0,2,4.4,36,30.35,69.64,0,16.0,13.0,3.0,0.0,1,22,1.0,0.0,76,14,0,0,22.0,0,0,0,1,874,0.0,0.0,0.0,0.0,4.0,1.0,0,5.0,1,2.05,10.0,1.0,68.0,9.0,1.0,0.0,3.0,0.22,2,0,2,433,552,0,1,2.0,4,7,1,0,11,8,23,68,24,108,10,1.0,100.0,809.0,149,57,52.0,47,2,0,0,0,0,5,364
112.0,244,2.0,0,1.0,1,1,1,3,1,6,2,4,1,175,2,0,2,1,0,4,5.0,67,14.53,85.47,0,9.0,5.0,4.0,0.0,7,0,1.0,5.0,81,25,0,0,18.0,1,1,2,0,75,5.0,3.0,1.0,60.0,3.0,2.0,1,6.0,1,1.5,4.0,0.0,187.0,14.0,0.0,0.0,4.0,0.2,2,0,2,433,552,1,1,6.0,4,7,1,0,1,8,23,25,68,251,46,0.0,0.0,1184.0,19,9,362.0,14,3,1,0,0,0,1,163
338.0,974,1.0,0,0.0,5,1,1,3,0,6,2,4,5,175,0,0,2,1,0,5,3.0,2,48.05,51.95,2,8.0,4.0,4.0,0.0,1,22,1.0,12.0,88,25,0,0,30.0,1,1,2,1,645,6.0,5.0,0.0,83.33,2.0,1.0,0,3.0,0,2.5,15.0,4.0,26.0,6.0,3.0,1.0,3.0,0.23,1,0,1,410,75,0,1,3.0,3,7,1,0,1,8,23,63,18,553,61,7.0,87.5,774.0,104,9,375.0,47,2,1,0,0,0,3,345
104.0,889,1.0,0,0.0,2,0,1,3,0,6,6,4,1,175,10,0,2,1,0,4,3.0,61,33.33,66.67,0,2.0,2.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,10.0,1,1,2,1,813,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3,0,1,299,552,0,1,4.0,4,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,66.0,32,58,20.0,47,2,1,0,0,0,2,460
130.0,875,2.0,0,1.0,5,1,1,3,0,6,8,4,1,175,10,0,2,1,0,11,3.6,51,25.0,75.0,0,1.0,1.0,0.0,0.0,7,0,0.0,1.0,1,25,14,0,13.0,1,0,2,0,1546,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,3.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3,0,4,299,102,0,1,2.0,4,7,1,0,1,8,68,70,18,325,2,1.0,100.0,64.0,32,9,14.0,47,2,0,0,0,0,10,245
321.0,781,1.0,0,0.0,2,1,1,3,0,6,6,4,5,175,2,0,2,1,0,12,4.0,16,38.78,61.22,0,7.0,3.0,4.0,0.0,7,0,1.0,2.0,78,25,0,0,10.0,1,1,2,1,432,2.0,0.0,0.0,0.0,2.0,1.0,0,3.0,0,2.55,7.0,4.0,16.0,5.0,4.0,0.0,2.0,0.23,2,0,1,314,190,1,1,3.0,3,7,1,0,1,23,4,25,62,2373,10,0.0,0.0,531.0,104,20,128.0,6,3,1,0,0,0,12,393
111.0,496,1.0,0,0.0,2,1,1,3,1,6,6,4,1,175,2,0,2,1,0,2,5.0,67,43.24,56.76,2,7.0,5.0,2.0,0.0,1,0,1.0,0.0,76,6,0,0,9.0,1,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2.25,7.0,3.0,13.0,4.0,3.0,0.0,0.0,0.0,3,3,1,228,552,0,1,3.0,4,7,1,0,11,23,23,25,24,2545,0,0.0,0.0,273.0,114,58,84.0,47,2,0,0,0,0,3,364
281.0,61,1.0,0,0.0,4,1,1,3,2,6,6,4,1,175,16,0,0,1,1,3,3.8,2,33.33,66.67,0,0.0,0.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,23.0,1,0,2,1,271,1.0,1.0,1.0,100.0,0.0,3.0,0,3.0,0,7.67,10.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3,0,4,72,415,0,1,4.0,3,7,1,0,1,26,68,70,62,1242,10,0.0,0.0,110.0,114,9,20.0,47,2,0,0,0,0,3,373
333.0,193,2.0,1,0.0,0,1,1,3,0,6,1,4,5,175,10,0,0,1,1,4,4.0,34,43.75,56.25,2,5.0,3.0,2.0,0.0,7,0,0.0,1.0,1,25,0,0,11.0,0,0,0,1,1077,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.44,8.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,3,3,4,312,552,0,1,2.0,3,7,1,0,1,8,68,70,62,319,10,0.0,0.0,142.0,32,0,45.0,47,2,0,0,0,0,2,245
